source	zh	note
Effects: Instant Combat\nTarget: one enemy unit\nCasting Cost: 10+ mana\nUpkeep: none\nTargets a unit with an intensely damaging stream of mental energy. This strength 5 illusionary attack can be increased in strength by one per every two extra mana points spent on the spell, and ignores the target's armor unless it is immune to Illusions - in which case it can defend against the blast as normal.	效果：即時戰鬥\n目標：一個敵方單位\n施法花費：10+ 法力\n維護：無\n以強烈的精神能量衝擊目標單位。此強度 5 的幻象攻擊每額外投入 2 點法力可提升 1 點強度，並無視目標護甲——但若目標對幻術免疫，則可正常抵禦此衝擊。	help
Effects: Combat Enchantment\nTarget: n/a\nCasting Cost: 20 mana \nUpkeep: none\nBlurs the outline of all friendly units making them more difficult to hit. There is a 10% chance that each point of attack damage done to these units will miss instead. This effect applies only against attacks made by other units however, and is ignored by spell effects entirely.	效果：戰鬥結界\n目標：無\n施法花費：20 法力\n維護：無\n模糊所有友方單位的輪廓，使其更難被命中。對這些單位造成的每 1 點攻擊傷害各有 10% 的機率落空。但此效果僅對其他單位的攻擊有效，法術效果完全無視此加成。	help
Effects: Instant\nTarget: map square\nCasting Cost: 50+ mana\nUpkeep: none\nA much stronger version of Disenchant Area, this spell targets every opposing enchantment on a map square or battlefield, although casting it in combat can only suppress city enchantments for the duration of the battle, and will not remove them entirely. Assuming no other modifiers, the percent chance of a successful dispel is 100 x (dispel strength) / (dispel strength + target cost), where the dispel strength is three times the total mana spent on Disenchant True, including the initial 50.	效果：即時\n目標：地圖格\n施法花費：50+ 法力\n維護：無\n「解除結界範圍」的大幅強化版本，針對地圖格或戰場上所有敵方結界——但在戰鬥中施放時，僅能壓制城市結界的效果直至戰鬥結束，而非將其完全移除。假設無其他加成，成功驅散的機率為 100 × (驅散強度) / (驅散強度 + 目標花費)，其中驅散強度為投入「真解除結界」的總法力三倍（含初始 50 點）。	help
Effects: Unit Enchantment\nTarget: one enemy unit\nCasting Cost: 25 mana\nUpkeep: none\nIf a targeted unit fails to resist, it suffers a penalty to hit of 2 (i.e., it has a -20% chance to hit) and has more trouble defending than usual (lose 1 shield).	效果: 單位結界\n目標: 一個敵方單位\n施法花費: 25 法力\n維護: 無\n若目標單位抗性檢定失敗，其命中值降低 2（即命中率 -20%），且防禦能力亦下降（失去 1 點護盾）。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 20/100 mana\nUpkeep: 1 mana/turn\nPrevents a target unit's positive enchantments from being dispelled. If the target unit is a summoned creature, spell lock also protects the bonds that tie it to the controlling wizard. Spell lock must be dispelled (resistance of 150) before any further enchantments can be removed from the creature or unit.	效果: 單位結界\n目標: 一個單位\n施法花費: 20/100 法力\n維護: 1 法力/回合\n防止目標單位身上的正面結界遭到解除。若目標為召喚生物，法術封鎖同時保護其與施控巫師之間的羈絆。在移除該生物或單位的其他結界之前，必須先解除法術封鎖（抗性 150）。	help
Effects: Instant\nTarget: 5 x 5 map area\nCasting Cost: 100 mana\nUpkeep: none\nMakes all roads within two map squares of the targeted area cost no movement points to travel over for non-flying, corporeal units. Note that all roads on Myrror are automatically enchanted.	效果: 即時\n目標: 5 x 5 地圖區域\n施法花費: 100 法力\n維護: 無\n使目標區域兩格範圍內的所有道路對非飛行實體單位不耗費移動力。注意米洛爾位面上的所有道路皆自動附有此結界。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 25/ 125 mana\nUpkeep: 3 mana/turn\nBestows the power of flight upon a target unit.	效果: 單位結界\n目標: 一個單位\n施法花費: 25/125 法力\n維護: 3 法力/回合\n賦予目標單位飛行能力。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 400 mana\nUpkeep: 5 mana/turn\nDoubles the speed of all ships and floating islands controlled by a wizard, and halves the speed of all others.	效果: 全域結界\n目標: 無\n施法花費: 400 法力\n維護: 5 法力/回合\n使施法巫師控制的所有船艦及浮空島嶼速度加倍，並使其他所有船艦及浮空島嶼速度減半。	help
Effects: Instant\nTarget: opponent wizard\nCasting Cost: 50+ mana\nUpkeep: none\nAttempts to counter an enemy wizard's spell as it is being cast. When spell blast takes effect, a wizard must expend as much of his or her own magic power (from mana reserves) as the enemy wizard has spent on the opposing spell to blast that spell out of existence. If a wizard does not have enough mana to match his target, spell blast fails.	效果: 即時\n目標: 對手巫師\n施法花費: 50+ 法力\n維護: 無\n嘗試在敵方巫師施法當下將其法術反制。法術爆破生效時，施法者必須消耗與敵方巫師施於該法術同等數量的魔力（從法力儲備中扣除），方能將敵方法術摧毀。若施法者法力不足以匹配目標，法術爆破失敗。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 400 mana\nUpkeep: 5 mana/turn\nHoodwinks all enemy wizards into liking the casting wizard. Each turn the spell is in effect, relations are shifted by +1 diplomatic point on a scale of -100 to +100; in addition to a one-time boost of +10 upon successfully casting the spell.	效果: 全域結界\n目標: 無\n施法花費: 400 法力\n維護: 5 法力/回合\n迷惑所有敵方巫師，使其對施法巫師產生好感。法術生效期間，每回合在 -100 至 +100 的外交分數尺度上提升 +1 點；另外成功施法時一次性額外獲得 +10 點。	help
Effects: Combat Summoning\nTarget: unoccupied map square\nCasting Cost: 35 mana\nUpkeep: none\nSummons an illusory phantom beast. A beast only appears if there are fewer than nine units already fighting for the wizard. The phantom beast is immune to Poison, Stoning, and most forms of Death magic, but disappears when combat ends. It has 18 melee strength, +1 to hit, 0 defense, 8 resistance, 20 hit points, and a movement speed of 2. It is also Non-Corporeal, and its attacks ignore armor entirely unless the target possesses Illusions Immunity.	效果: 戰鬥召喚\n目標: 空置地圖格\n施法花費: 35 法力\n維護: 無\n召喚一隻幻象野獸。僅當巫師已在場單位少於九支時方可召喚。幻象野獸免疫毒素、石化以及大多數死亡魔法，戰鬥結束後消散。其近戰強度 18、命中 +1、防禦 0、抗性 8、生命 20、移動 2。幻象野獸亦為非實體，其攻擊完全無視護甲，除非目標具有幻象免疫。	help
Effects: Instant \nTarget: one global enchantment\nCasting Cost: 200+ mana\nUpkeep: none\nEquivalent to a very strong version of the arcane magic Disjunction, with triple the dispel strength. Assuming no other modifiers, the percent chance of a successful dispel is 100 x (dispel strength) / (dispel strength + target cost), where the dispel strength is three times the total mana spent on Disjunction True, including the initial 200. Reducing the casting cost of this spell will not reduce its effectiveness, and instead allows for a higher strength for the same amount of mana.	效果: 即時\n目標: 一個全域結界\n施法花費: 200+ 法力\n維護: 無\n等同於奧術魔法「解除」的強化版，解除強度為三倍。在無其他修正的前提下，成功解除的百分比機率為 100 x（解除強度）/（解除強度 + 目標花費），其中解除強度為「真・解除」所投入法力總量（含初始 200）的三倍。降低此法術的施法花費不會削弱其效果，反而能以相同法力獲得更高的解除強度。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 35/175 mana\nUpkeep: 10 mana/turn\nRenders the unit invisible to all units, except those Immune to Illusion and those that have True Sight. In combat, the unit becomes visible when adjacent to an enemy unit, but still penalizes the to hit roll of enemy units by -1.	效果: 單位結界\n目標: 一個單位\n施法花費: 35/175 法力\n維護: 10 法力/回合\n使該單位對所有單位隱形，幻象免疫及具有真視能力者除外。戰鬥中，當隱形單位與敵方單位相鄰時顯形，但仍對敵方單位的命中骰施加 -1 的懲罰。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 250 mana\nUpkeep: 10 mana/turn\nAllows the enchanted unit and all units in its stack to fly (with a speed of 3) on the overland map. Does not work in combat.	效果: 單位結界\n目標: 一個單位\n施法花費: 250 法力\n維護: 10 法力/回合\n使受結界單位及其堆疊內所有單位在戰略地圖上以飛行方式移動（速度 3）。戰鬥中無效。	help
Effects: Instant Combat\nTarget: one enemy fantastic unit\nCasting Cost: 20+ mana\nUpkeep: none\nDestroys the magical bond that keeps a fantastic unit with its controlling magician. Each figure within the unit must resist at -3 or be returned whence they were summoned. Every additional 15 mana lowers the targets' resistance by one.	效果: 即時戰鬥\n目標: 一個敵方奇異單位\n施法花費: 20+ 法力\n維護: 無\n摧毀維繫奇異單位與其控制魔法師之間的魔法羈絆。單位內每個個體必須以 -3 抗性進行抵抗，否則被遣返至其召喚之處。每額外投入 15 法力，目標抗性再降低 1 點。	help
Effects: Summoning\nTarget: n/a\nCasting Cost: 500 mana\nUpkeep: 10 mana/turn\nSummons a lightning bolt-wielding storm giant that not only hurls vicious, Armor Piercing lightning bolts over long distances, but also uses them when fighting hand-to-hand - allowing enemies to only use half their defense. Storm giants have 12 melee strength, 10 ranged strength, +2 to hit, 7 defense, 9 resistance, 20 hit points, and a speed of 2. They can perform 4 magical ranged attacks per battle, and may destroy sections of city walls with their attacks.	效果: 召喚\n目標: 無\n施法花費: 500 法力\n維護: 10 法力/回合\n召喚一位手持閃電的風暴巨人。風暴巨人不僅能在遠距投擲兇猛的穿甲閃電，近身肉搏時同樣使用閃電攻擊——令敵方防禦減半。風暴巨人近戰強度 12、遠程強度 10、命中 +2、防禦 7、抗性 9、生命 20、速度 2。每場戰鬥可執行 4 次魔法遠程攻擊，且其攻擊可破壞城市城牆。	help
